0.089688,0.004180
0.080618,0.018972
0.060193,0.027036
0.063242,0.033240
0.138183,-0.016897
0.059757,0.042406
0.086268,0.017934
0.071934,0.026176
0.054901,0.038440
0.051131,0.037118
0.101104,-0.072861
0.109245,-0.001107
0.056013,0.035279
0.054509,0.037324
0.058275,0.039565
0.062254,0.048234
0.054803,0.038783
0.120840,0.011753
0.059010,0.036278
0.053012,0.037311
0.058728,0.046300
0.060266,0.036591
0.058438,0.031419
0.058848,0.032353
0.079977,-0.046863
0.052505,0.036587
0.101797,-0.038750
0.054871,0.043792
0.060126,0.042586
0.056577,0.041061
0.057259,0.043425
0.082165,0.029092
0.159737,0.005472
0.056532,0.043564
0.086159,-0.016425
0.057686,0.041872
0.070430,0.005594
0.143107,-0.057261
0.076998,0.035229
0.055217,0.039421
0.056185,0.040271
0.057625,0.040635
0.061160,0.022316
0.063026,0.053610
0.120811,-0.029883
0.055858,0.036793
0.061537,0.049691
0.054436,0.037678
0.056123,0.038938
0.080365,0.024093
0.075132,0.031408
0.098929,-0.041826
0.089545,0.006768
0.056084,0.039476
0.058585,0.039453
0.060243,0.044407
0.065415,0.028482
0.062278,0.044795
0.130753,0.034238
0.056399,0.032861
0.061243,0.019065
0.057747,0.038619
0.105391,0.028768
0.064684,0.046422
0.066803,0.004701
0.063863,0.045315
0.063782,0.048584
0.121022,0.046789
0.069102,0.035862
0.068940,0.018846
0.066769,0.038707
0.059031,0.036077
0.064636,0.048972
0.057142,0.037942
0.191675,-0.030536
0.059257,0.035166
0.057424,0.039438
0.111372,0.016763
0.054261,0.038129
0.060113,0.026583
0.058646,0.035395
0.057291,0.038526
0.060904,0.045269
0.109858,0.021046
0.082998,0.031366
0.057192,0.043031
0.095177,0.007037
0.129017,0.037625
0.072278,0.005156
0.104597,-0.044009
0.063077,0.047146
0.064394,0.040595
0.087345,0.025370
0.116387,0.006363
0.064633,0.047889
0.104931,-0.009053
0.171639,0.081635
0.056145,0.038136
0.064340,0.031725
0.067772,0.033788
0.065801,0.036818
0.060773,0.037446
0.056973,0.022918
0.104000,0.016454
0.107095,0.015380
0.087015,0.025442
0.060335,0.032060
0.079269,0.047934
0.060339,0.026259
0.079793,0.080795
0.059737,0.087608
0.060727,0.038977
0.061405,0.038910
0.081938,0.031682
0.105265,-0.021634
0.128466,0.060613
0.058615,0.033170
0.058695,0.035560
0.059444,0.038796
0.199035,0.022186
0.059067,0.040897
0.065969,0.009159
0.058052,0.040752
0.115119,-0.026084
0.068726,0.029098
0.060851,0.039986
0.068856,0.056561
0.061499,0.015466
0.061861,0.030142
0.057987,0.030292
0.095659,0.039953
0.061687,0.048205
0.058126,0.037512
0.062986,0.026856
0.062414,0.041374
0.060450,0.035877
0.080434,0.052176
0.059991,0.040966
0.159561,0.020387
0.059974,0.033554
0.070137,0.032710
0.172210,-0.004020
0.063174,0.038649
0.058598,0.040999
0.064695,0.044852
0.064949,0.026897
0.168272,-0.020460
0.118773,-0.019660
0.059076,0.037317
0.066351,0.060440
0.059884,0.034799
0.133901,-0.005425
0.057497,0.041517
0.173382,-0.008006
0.060590,0.020830
0.061864,0.015379
0.122222,0.013748
0.070990,0.028766
0.060163,0.032880
0.058425,0.038717
0.056326,0.039358
0.070806,0.021143
0.059214,0.036355
0.061339,0.041286
0.062340,0.003066
0.058413,0.039080
0.095433,0.007114
0.059157,0.040676
0.097797,-0.010431
0.068849,0.050061
0.062114,0.033804
0.109322,0.013835
0.060527,0.025080
0.057979,0.041068
0.076871,0.073999
0.061592,0.041248
0.061239,0.046824
0.064258,0.040535
0.060471,0.039457
0.065165,0.039497
0.057621,0.039440
0.066648,0.013033
0.057799,0.042484
0.072138,0.014395
0.058673,0.032289
0.116693,-0.007547
0.068169,0.023026
0.137616,0.000499
0.062373,0.043630
0.061561,0.045047
0.060734,0.037454
0.056521,0.027294
0.133645,0.070882
0.058399,0.033591
0.056926,0.041064
0.062744,0.033330
0.062213,0.044886
0.147885,0.039897
0.071624,0.034663
0.081448,-0.000741
0.091327,0.017908
0.061379,0.039109
0.065271,0.052174
0.063711,0.036424
0.066949,-0.048266
0.067713,0.045653
0.083992,-0.050080
0.068421,0.003028
0.058834,0.047561
0.058968,0.019415
0.055554,0.040531
0.055781,0.036964
0.056115,0.043092
0.085134,0.094146
0.125798,0.055956
0.054616,0.038375
0.061630,0.026296
0.054179,0.036729
0.058049,0.040791
0.075493,0.008842
0.057141,0.002671
0.079062,0.088054
0.080748,0.037982
0.054938,0.036818
0.055478,0.036624
0.055401,0.037879
0.055024,0.036570
0.080151,0.030127
0.059098,0.027002
0.055570,0.030903
0.056271,0.037860
0.055367,0.021698
0.056418,0.035105
0.056917,0.041780
0.128925,-0.006392
0.095140,-0.015015
0.054829,0.039296
0.056421,0.037726
0.054643,0.037995
0.054160,0.036982
0.055053,0.041278
0.054546,0.040469
0.100188,0.009642
0.059965,0.025994
0.052247,0.036817
0.055463,0.027699
0.055511,0.033268
0.070156,-0.010433
0.112049,0.000567
0.064213,0.038493
0.054047,0.037734
0.056664,0.040955
0.054525,0.034345
0.053758,0.035856
0.055534,0.028922
0.055255,0.034112
0.079595,0.003328
0.110738,0.071390
0.055964,0.027535
0.053498,0.029090
0.103793,-0.003976
0.056650,0.033543
0.054573,0.032273
0.056666,0.031593
0.075770,0.048340
0.071990,0.030769
0.053024,0.040408
0.095354,0.026686
0.055328,0.034026
0.057070,0.036050
0.108062,0.052567
0.076839,0.033239
0.114163,0.074285
0.154190,-0.027414
0.055054,0.039387
0.062662,0.047341
0.063725,0.046280
0.086350,0.028069
0.068368,0.029716
0.053597,0.036017
0.056443,0.036265
0.165659,-0.035698
0.070525,0.024072
0.063264,0.014338
0.057161,0.029169
0.093073,-0.025433
0.054151,0.030486
0.057799,0.036274
0.057342,0.036020
0.054690,0.036009
0.064245,0.034658
0.054304,0.028948
0.054227,0.035584
0.056294,0.034794
0.065300,0.036445
0.057827,0.036977
0.056855,0.036590
0.061600,0.031952
0.091052,0.018817
0.130445,-0.022543
0.054759,0.040269
0.055654,0.033790
0.054883,0.037070
0.132929,-0.024933
0.055863,0.034217
0.099540,-0.014187
0.110981,0.009172
0.056150,0.032338
0.053432,0.034661
0.060135,0.028782
0.088645,0.039926
0.058916,0.039237
0.055572,0.036969
0.057975,0.044414
0.062735,0.053878
0.058177,0.035707
0.074559,0.041281
0.059540,0.036151
0.055041,0.039670
0.057151,0.034989
0.057095,0.028028
0.056782,0.033465
0.056031,0.045330
0.062709,0.051002
0.068945,0.046375
0.052926,0.037484
0.054773,0.039472
0.054425,0.039180
0.058254,0.018848
0.053995,0.035317
0.057697,0.037883
0.150398,-0.011072
0.057153,0.038317
0.055799,0.043381
0.053325,0.038351
0.066014,0.037922
0.053446,0.033284
0.061525,0.007821
0.052387,0.032712
0.061310,0.031322
0.054066,0.038301
0.134372,-0.002590
0.054219,0.036373
0.127554,0.038484
0.094861,0.004280
0.089403,-0.040593
0.055076,0.040040
0.057170,0.044217
0.057368,0.038148
0.082007,0.040493
0.097675,0.032305
0.093929,-0.017537
0.055859,0.037087
0.056370,0.035005
0.108596,0.020008
0.053995,0.040014
0.050743,0.032128
0.054406,0.040927
0.087707,-0.000111
0.054888,0.031419
0.054454,0.036770
0.055602,0.041738
0.056656,0.027968
0.056685,0.031840
0.065585,0.042749
0.055179,0.043248
0.056449,0.036793
0.054438,0.039046
0.054697,0.037683
0.055653,0.041386
0.064442,0.042987
0.099969,-0.000926
0.056272,0.040809
0.057319,0.036889
0.055220,0.042540
0.066795,0.040551
0.081945,-0.002310
0.115731,0.024645
0.114345,-0.021647
0.055498,0.037430
0.054191,0.039078
0.173319,0.004167
0.055520,0.041885
0.054966,0.039793
0.082481,-0.000825
0.092834,0.030486
0.061155,0.034313
0.056498,0.042646
0.054002,0.040306
0.055047,0.038569
0.053793,0.029439
0.057419,0.050359
0.056055,0.036326
0.054340,0.038284
0.061700,0.053986
0.054703,0.040664
0.057131,0.037882
0.055213,0.038280
0.067658,0.025188
0.058199,0.030640
0.058951,0.041344
0.092164,0.033588
0.058075,0.037221
0.055672,0.039971
0.054451,0.040537
0.064572,0.039549
0.056117,0.040150
0.055370,0.039053
0.068212,0.015931
0.050947,0.041755
0.049127,0.037735
0.049685,0.023519
0.057324,0.038018
0.047594,0.037269
0.053863,0.004420
0.048073,0.037346
0.057767,0.040126
0.070127,0.017479
0.048306,0.040441
0.047981,0.039709
0.049627,0.035983
0.046791,0.039128
0.056095,0.022783
0.050945,0.013157
0.047394,0.031030
0.096129,0.001015
0.047417,0.019213
0.049520,0.036659
0.056777,0.027306
0.048764,0.039840
0.050246,0.024604
0.050236,0.047435
0.047629,0.039970
0.049047,0.023901
0.055354,0.014038
0.047319,0.029678
0.048681,0.038366
0.104908,0.025190
0.117615,-0.001812
0.054694,0.038995
0.050821,0.031415
0.049234,0.038380
0.050072,0.043117
0.167923,0.011841
0.048818,0.040004
0.071280,0.008614
0.049146,0.038164
0.047471,0.031639
0.048878,-0.023041
0.050970,0.033773
0.095185,-0.009490
0.046364,0.035401
0.048175,0.019248
0.047154,0.022644
0.048444,0.038796
0.045980,0.039211
0.050787,0.040227
0.051839,-0.001862
0.046688,0.037862
0.053726,0.040438
0.050336,0.039868
0.049292,0.034989
0.053012,0.041373
0.049485,0.034064
0.059293,0.009277
0.052576,0.032611
0.052223,0.031857
0.052987,0.006844
0.050311,0.032132
0.065611,0.013419
0.050673,0.034731
0.058403,0.051295
0.067030,0.008797
0.054222,0.035253
0.049396,0.026811
0.048926,0.028697
0.052930,-0.002002
0.051713,0.025522
0.050074,0.047136
0.048874,0.027420
0.045925,0.032876
0.083505,-0.008317
0.048305,0.018018
0.053854,0.034021
0.096907,-0.020579
0.050888,0.034724
0.049157,0.038231
0.047796,0.032608
0.049633,0.036916
0.065067,0.033160
0.063413,0.020523
0.052455,0.040591
0.048412,0.028940
0.048498,0.035574
0.072761,0.020829
0.055461,0.037222
0.050569,0.023456
0.049117,0.036780
0.102591,0.036081
0.096238,0.032106
0.056168,0.027491
0.049122,0.044506
0.048387,0.039591
0.051589,0.041611
0.048308,0.034134
0.052744,0.035367
0.116758,-0.011358
0.051067,0.036665
0.058286,0.043194
0.052734,0.025917
0.073002,0.039409
0.047907,0.034998
0.046833,0.038394
0.048437,-0.031323
0.052230,0.028659
0.056306,0.079020
0.053017,0.037864
0.048664,0.038823
0.051072,0.069649
0.048644,0.030434
0.118150,-0.004801
0.066317,0.026281
0.048792,0.026832
0.047888,0.033541
0.079170,0.041820
0.047952,0.037847
0.066763,0.000361
0.047591,0.037479
0.131198,-0.000421
0.048800,0.041564
0.050203,0.036894
0.053514,0.033218
0.048723,0.031198
0.047500,0.029584
0.051783,0.038395
0.047908,0.038823
0.122242,0.010830
0.048217,0.030995
0.048272,0.038817
0.047504,0.039171
0.048406,0.029192
0.048911,0.039278
0.047380,0.035974
0.055311,0.025713
0.047583,0.034039
0.053669,0.032184
0.048292,0.040236
0.080749,-0.005071
0.059002,0.054068
0.058406,-0.006055
0.051822,0.032756
0.050073,0.042225
0.128749,-0.013398
0.048454,0.038432
0.049638,0.036685
0.051036,0.030494
0.057868,0.034395
0.046705,0.035972
0.050470,0.038373
0.048831,0.038828
0.051058,0.027748
0.050791,0.043081
0.051948,0.040814
0.048938,0.035254
0.137269,-0.000705
0.048178,0.025356
0.057446,0.029380
0.049848,0.037915
0.050080,0.025306
0.048164,0.037317
0.127904,0.065911
0.048411,0.027977
0.140811,-0.013518
0.048247,0.038646
0.049706,0.038057
0.051596,0.027299
0.084743,0.038070
0.051879,0.030656
0.128413,0.001458
0.049609,0.033638
0.057533,0.009743
0.051026,0.035888
0.062201,0.037271
0.056242,0.049862
0.050350,0.030060
0.067742,-0.019591
0.048654,0.030215
0.049364,0.036416
0.056143,0.032772
0.048405,0.037248
0.048679,0.034416
0.049781,0.033863
0.050668,0.033713
0.081765,-0.030242
0.054927,0.053361
0.050618,0.029103
0.060608,0.016076
0.054015,0.022038
0.095006,0.066344
0.048391,0.025515
0.153378,-0.014439
0.093588,0.029672
0.047567,0.035854
0.059880,0.033460
0.051254,0.033557
0.063716,0.072366
0.113646,0.020576
0.135869,-0.016572
0.046097,0.027977
0.048599,0.026056
0.047155,0.045443
0.044696,0.031075
0.118414,0.008585
0.050774,0.036485
0.052290,0.023498
0.053608,0.029121
0.046529,0.035724
0.053558,0.016781
0.089072,0.024131
0.164033,0.010629
0.046215,0.035621
0.088983,-0.028569
0.048576,0.026141
0.118578,-0.000389
0.046478,0.032699
0.049813,0.034932
0.047669,0.030359
0.045995,0.031445
0.048065,0.033832
0.048852,0.037902
0.054021,0.036026
0.049045,0.029575
0.051459,0.047425
0.057383,0.035942
0.048783,0.030698
0.050176,0.029980
0.046971,0.036739
0.050075,0.071892
0.060699,0.034179
0.050710,0.023357
0.046473,0.031694
0.068895,-0.083728
0.045905,0.023497
0.059650,0.021993
0.052048,0.037243
0.066247,0.048993
0.048031,0.046837
0.079965,0.001918
0.050470,0.033927
0.046852,0.034942
0.048662,0.029925
0.058619,0.024771
0.048754,0.035367
0.048563,0.027810
0.047222,0.034752
0.048871,0.033302
0.049638,0.036556
0.047253,0.038393
0.045579,0.038812
0.048200,0.031652
0.048336,0.027491
0.049191,0.037218
0.054002,0.039166
0.045459,0.033588
0.049469,0.036706
0.051223,0.030140
0.047336,0.033224
0.046932,0.037175
0.045698,0.034267
0.050046,0.022626
0.049034,0.031173
0.046990,0.033793
0.053537,0.033065
0.048858,0.032668
0.124360,-0.012562
0.053752,0.023939
0.078321,0.009547
0.048184,0.033601
0.071458,0.024172
0.056973,0.029600
0.139421,0.034482
0.070458,0.010066
0.046898,0.035325
0.048180,0.032561
0.048000,0.028487
0.047085,0.039049
0.049210,0.037904
0.048539,0.032220
0.050268,0.034690
0.045958,0.035769
0.048390,0.033450
0.049439,0.033841
0.069377,-0.038051
0.048944,0.028551
0.051021,0.036191
0.051566,0.034653
0.047485,0.033217
0.050762,0.026284
0.049842,0.029203
0.047662,0.028729
0.049378,0.035959
0.122274,0.030885
0.077098,0.057628
0.085966,0.008251
0.048253,0.028586
0.061843,0.037784
0.047434,0.028892
0.048374,0.029696
0.047564,0.027836
0.048536,0.007030
0.046524,0.037522
0.048632,0.025841
0.047416,0.032719
0.072329,-0.006940
0.046728,0.038450
0.090127,-0.018460
0.096641,0.020043
0.052811,0.040212
0.059717,0.003488
0.050991,0.027227
0.047456,0.034450
0.086021,-0.036958
0.050554,0.031012
0.051421,0.031083
0.051336,0.031526
0.050134,0.032098
0.051971,0.032844
0.073963,0.037927
0.050497,0.035961
0.053206,0.025726
0.046917,0.036455
0.048994,0.030550
0.047265,0.039073
0.047956,0.034191
0.050210,0.030364
0.047891,0.037322
0.049073,0.029739
0.047634,0.033467
0.091587,0.007760
0.048070,0.037956
0.048703,0.032181
0.050859,0.051040
0.050049,0.030683
0.052056,0.031114
0.052087,0.026084
0.048433,0.036772
0.048956,0.041154
0.047216,0.037454
0.048073,0.033945
0.048167,0.032250
0.047901,0.032844
0.050472,0.037815
0.045426,0.033463
0.047865,0.033567
0.047136,0.029932
0.047419,0.033391
0.049049,0.036648
0.049905,0.034103
0.050937,0.011063
0.051792,0.025557
0.048969,0.029890
0.051758,0.030057
0.047165,0.027872
0.050416,0.029296
0.046707,0.038305
0.050272,0.035558
0.054405,0.034163
0.059540,0.038486
0.051485,0.023482
0.048533,0.033719
0.055268,-0.032730
0.048877,0.033370
0.048343,0.031756
0.046881,0.030463
0.047721,0.037307
0.085671,0.028369
0.049837,0.035878
0.049052,0.032215
0.049380,0.025097
0.048269,0.037376
0.051665,0.029122
0.143642,0.001620
0.049055,0.039848
0.048529,0.030792
0.048075,0.039738
0.048791,0.024682
0.049241,0.037340
0.048776,0.030943
0.048725,0.038717
0.053061,0.020500
0.048679,0.024294
0.052913,0.030765
0.058479,-0.009152
0.052495,0.036488
0.052032,0.029280
0.059390,0.032864
0.098808,0.005252
0.129724,-0.020808
0.124615,0.023190
0.048891,0.036372
0.050370,0.028710
0.048602,0.033171
0.049001,0.028018
0.049835,0.033549
0.046690,0.034726
0.048349,0.033017
0.079646,0.029096
0.049019,0.033729
0.037051,0.011273
0.042317,0.011107
0.041454,0.015304
0.036040,0.015693
0.039961,0.010197
0.038193,0.011359
0.085802,0.055359
0.043190,0.041004
0.086363,-0.035587
0.165642,-0.004360
0.037980,0.013169
0.039426,-0.013034
0.069982,0.009689
0.096314,0.005566
0.047376,0.005587
0.083294,0.062982
0.034970,0.010624
0.094401,-0.042443
0.036825,0.006590
0.074416,-0.004847
0.106346,0.005694
0.073239,-0.015339
0.045070,-0.007896
0.139181,-0.010101
0.044923,0.013055
0.040949,0.016928
0.037738,0.001364
0.040414,0.000309
0.134364,-0.064673
0.065968,-0.002154
0.050410,0.023817
0.040215,0.005705
0.040664,0.015588
0.049943,-0.004856
0.052768,0.004772
0.045999,0.011738
0.040006,0.013474
0.034203,0.009338
0.172278,-0.075080
0.037792,0.011566
0.038039,0.014973
0.039996,0.046359
0.044745,-0.001323
0.100017,-0.031774
0.037089,0.011482
0.107714,0.029634
0.041261,0.004501
0.045070,0.016134
0.085109,0.008563
0.038034,0.014913
0.104798,-0.026862
0.032935,0.011142
0.034358,0.000102
0.037660,0.025636
0.057301,0.006393
0.053438,-0.002150
0.109794,0.019356
0.058569,-0.004969
0.044589,0.012460
0.047950,-0.024019
0.045560,-0.003930
0.060808,0.012546
0.103027,-0.004228
0.061354,0.007032
0.036069,0.015574
0.036235,0.012168
0.034203,0.009356
0.042018,0.025790
0.038069,0.009776
0.146073,-0.047156
0.032330,0.003627
0.034207,0.011398
0.034304,0.008775
0.038246,0.009869
0.131113,-0.045409
0.041123,-0.075159
0.036723,0.015340
0.073232,-0.010941
0.034083,0.006501
0.033922,-0.000461
0.035979,0.005336
0.038259,0.017447
0.037370,0.001534
0.036815,0.011965
0.046772,-0.023629
0.034476,0.006375
0.046009,0.013122
0.156131,-0.075616
0.036351,0.014788
0.035599,0.009935
0.034453,0.007200
0.036010,0.010749
0.036467,0.004921
0.067013,-0.015290
0.035194,-0.001358
0.036796,0.004097
0.169332,-0.029955
0.212386,-0.023481
0.033716,0.010899
0.034234,0.014214
0.033665,0.014230
0.089177,0.000129
0.070152,0.012579
0.092984,0.016711
0.033237,0.007886
0.035640,0.010331
0.038618,0.010427
0.051392,-0.007350
0.040144,0.003167
0.061450,0.006209
0.097960,-0.021482
0.036807,0.007852
0.033915,0.008840
0.060027,0.024287
0.038038,0.015039
0.099200,0.016600
0.151928,-0.076181
0.036575,0.014302
0.160577,-0.015621
0.036439,0.017821
0.108105,-0.001396
0.052379,0.013082
0.041188,0.021111
0.065672,-0.001671
0.128964,-0.093302
0.045517,0.028383
0.043223,0.003046
0.053998,0.030569
0.090079,0.002862
0.032495,0.012539
0.053874,0.021734
0.136259,-0.053629
0.055465,0.011619
0.122523,0.001238
0.070873,0.001479
0.044177,0.013546
0.039549,0.010770
0.123017,0.017820
0.075860,-0.017912
0.052376,0.020453
0.041687,0.025720
0.116380,0.021316
0.050157,-0.011613
0.184791,-0.014425
0.037670,0.018672
0.036889,0.005732
0.071402,0.010358
0.041457,0.006806
0.041031,0.007554
0.033775,0.010648
0.038489,0.002846
0.080035,-0.002090
0.108787,0.046866
0.042061,0.007504
0.145565,0.049239
0.035875,0.014224
0.058715,0.002357
0.052045,0.031487
0.047933,0.003374
0.202637,-0.039050
0.046154,0.010666
0.042209,0.005784
0.045927,0.011567
0.038146,0.010398
0.065683,-0.004537
0.173058,0.019682
0.039011,-0.001210
0.058058,-0.009090
0.036467,0.010035
0.042797,0.011510
0.036716,0.011405
0.070691,0.025144
0.084324,0.023270
0.176534,0.029800
0.037291,0.005787
0.089509,0.005148
0.044054,0.014461
0.060737,0.002754
0.154271,-0.080866
0.038556,0.015612
0.060346,0.059875
0.040207,0.023362
0.054873,0.007217
0.034568,0.011089
0.063861,0.000181
0.050844,0.016165
0.139446,-0.125602
0.045537,0.010784
0.037072,0.016567
0.090958,0.014678
0.096868,0.001047
0.041432,0.017208
0.093657,0.010832
0.073638,-0.020054
0.035641,0.000904
0.117917,-0.078159
0.035917,0.009061
0.035511,0.009216
0.038371,0.017878
0.095619,-0.020255
0.037227,0.024552
0.053860,0.062538
0.031854,0.004658
0.034270,0.004582
0.033273,0.004127
0.038816,0.009648
0.093073,0.023017
0.037001,0.016758
0.070068,0.005193
0.032098,0.006543
0.050618,0.011507
0.040920,0.005049
0.137810,0.040500
0.034977,0.007935
0.060983,-0.019256
0.032585,0.004806
0.090885,-0.000406
0.032756,0.008101
0.033645,0.008016
0.068495,0.042786
0.034591,0.007520
0.101789,0.010709
0.034790,0.004177
0.045031,-0.001896
0.053409,-0.018612
0.035850,0.009185
0.152571,-0.043698
0.061150,0.014646
0.036657,0.011288
0.083592,0.002750
0.042063,0.009946
0.065904,0.017888
0.059732,0.035381
0.119285,0.015927
0.072081,-0.018947
0.082636,0.109366
0.034184,0.005421
0.035040,0.012448
0.040141,0.007323
0.059445,0.001911
0.108061,0.035008
0.035072,0.011073
0.065088,0.068062
0.036606,0.011267
0.031786,0.005043
0.030909,0.003102
0.062903,0.016605
0.092331,-0.020807
0.033633,0.005037
0.098386,-0.005394
0.122726,-0.035604
0.051879,-0.004211
0.041857,0.012034
0.042046,0.010976
0.045256,0.006505
0.074807,0.019085
0.054086,-0.018802
0.034809,0.008088
0.064141,0.008027
0.040212,0.008901
0.045510,-0.005465
0.055119,-0.003106
0.040319,0.010934
0.038043,0.006787
0.213060,0.047870
0.032262,0.006836
0.034921,0.005650
0.040082,0.022675
0.036252,0.007925
0.069711,-0.007437
0.078226,0.016041
0.035138,0.005646
0.037744,0.017080
0.032677,0.007383
0.086533,-0.049175
0.161855,0.031635
0.041704,-0.001856
0.110422,0.001003
0.036256,-0.001823
0.057332,0.055784
0.051945,0.013721
0.060284,0.023202
0.032542,0.001073
0.114985,-0.010877
0.035642,0.011361
0.081430,0.004485
0.037466,0.005994
0.033126,0.010511
0.033785,0.001392
0.065751,0.000806
0.031208,0.011215
0.035220,0.008194
0.122204,0.000186
0.034254,0.007648
0.097094,-0.021339
0.037086,0.023595
0.039064,0.002132
0.093391,-0.005953
0.033968,0.010267
0.038347,0.008239
0.086817,0.049891
0.078539,0.006193
0.145343,0.042744
0.036237,0.013583
0.038561,0.040856
0.033940,0.016688
0.104043,0.034252
0.035019,0.015583
0.043291,-0.024412
0.036023,0.006508
0.055839,-0.008820
0.033675,0.006470
0.042825,0.030691
0.083682,0.025257
0.051717,0.005646
0.035770,0.008313
0.097884,0.044452
0.037091,0.008639
0.042944,-0.000151
0.042404,-0.007839
0.154162,0.068066
0.187616,0.018817
0.035390,0.030134
0.072888,-0.038000
0.045061,-0.006987
0.035265,0.008214
0.073948,-0.023475
0.035275,0.033931
0.105549,-0.020779
0.041321,0.018245
0.032307,0.038012
0.041724,0.009250
0.033519,0.015220
0.042539,0.018688
0.175815,0.025627
0.052190,0.012333
0.030834,0.004336
0.034110,0.011027
0.037829,0.018856
0.035950,0.021554
0.040006,0.007585
0.078424,0.001290
0.039295,0.004728
0.033927,0.014937
0.121518,-0.019199
0.034888,0.005820
0.033063,0.008861
0.034538,0.009477
0.141532,0.003562
0.077694,0.004313
0.042500,-0.001728
0.149657,-0.033812
0.035459,0.011950
0.039690,0.013185
0.061670,0.002244
0.179350,-0.035868
0.047311,0.003621
0.037056,0.011565
0.080676,0.012289
0.036854,0.004516
0.037077,0.013647
0.124896,-0.000289
0.039122,0.010854
0.034007,0.009983
0.149632,-0.001568
0.035249,0.008878
0.043377,0.006713
0.061531,0.005117
0.034296,0.008190
0.183953,0.012476
0.059525,0.001432
0.051266,0.023430
0.039326,0.010735
0.035850,0.013219
0.051798,0.032214
0.049736,0.008768
0.038312,-0.016068
0.040393,0.008086
0.041413,0.007866
0.057421,-0.012096
0.035511,0.009060
